filepath,class_name,display_name,label,extension,format,width,height,mode,sha256,perceptual_hash,is_valid,issue
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/19d8aac3-db88-4a07-84f2-40f7597c2a25___RS_LB 3867.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ef77cb68c4c971355214258a1a1a733a46449d50c8fd24f2d607ca1f0a327903,f2e2a48dd5549aaa,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1a146bf4-5696-4e19-842e-9e0e1ac7ac6d___RS_LB 5023.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,914317fa91b27fe3d641eed9d9f0e7afbfad72331f005ec89e792a87c30dc78f,ffbf80d08ec2a145,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1a18d84a-8811-4806-830f-d10e98b1800e___RS_LB 3919.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,15d3dc77e967d46929e0cb65e3748a634e1b7963ce3968101f42e144b24dc4f4,ae81f41acf688d65,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1a5f4258-21df-4334-a933-2ef073c932ba___RS_LB 3089.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,5213ddfd4989c55d3f3cff70bf8328329cd2b004ce2d03fb4a016a31e6cd8a2d,ab81805aed78d763,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1a674846-9d13-4a7f-ba03-8931c5dd3d2c___RS_LB 2768.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,13364833e65ff4c2925966e773d3149d5697c1cad9a288ba72e61ade6cb8be5a,f73be0b19d46184c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1a68ab56-2000-4d7a-ad4a-88d300104b7d___RS_LB 2594.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,b68961e71dc5045789fa4f34844e7f298a8d3ea99fccd4a5dfd02a1b6403b5f0,bc9191cccfe4ce06,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1a6fc494-81dd-4649-ad8d-a5a6e58a2aa7___RS_LB 2618.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,bb9d4a3648c2552131c59e109fe0b4460cff998d108fbf67e59df564f239a384,fe4af065cb1ec890,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1ab62af3-c0a5-4fab-bb62-e06d6f7ddb59___RS_LB 2908.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,b9a8e26e442fff0d7e0db49ea30bc9b833ba99854c5db7b8274037557854bf67,f72f86d09acec1c0,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1b7342d7-5d89-4ee3-8b4f-587d79187511___RS_LB 4416.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,0ae974c8a0a72687b30c3e0735620a6791c91ee07cd8fb77dc6775fbd526ce42,ba3da552904b9d9a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1b8ae46e-1202-4715-8ad1-fd18046c42d3___RS_LB 3880.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,02eea46b53a7bad1b1ea0572ccdbf8f498c951b61579ff34f57277648234676e,eac295af9a34c932,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1b8f80ae-38a2-4d08-ae92-f80ff4459a73___RS_LB 2554.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,6558cd604360861d5a0ce4114751f93f8e75088140387a190cf428c4faf3cb04,ef97c03accc0c9e4,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1c207156-339d-4ec9-9153-9edb3bc95b5f___RS_LB 4833.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,135f903a36fb0cd3b016f46f6e994a76a2d4aa00735086dd0a33bed06c9673ab,ae4ad00d9e3c89bd,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1c6412c9-45ce-4814-af8d-274f4e3c9c4e___RS_LB 2746.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ab4dc569c1b6b8defcb4ef5c4856670ad85e52e0c5f56e794f54f091d8fec061,f65aa98a9f254c31,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1c6ec55e-182e-4b7c-b416-07029edfc970___RS_LB 3950.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,27d162582f338930c93eddb01abb0d04c18c4b2d78b61c15a8d06948ddc83e18,eaa9a59099469bce,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1cd053f6-0016-4680-a924-af15aecd7fb2___RS_LB 4414.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,aa79fc08fe098ab4565b042afa5d2b2c28f3acf0fb35e27429c979840567712f,bf85c24a0d65dcf0,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1cd0b065-e637-4307-9e0a-9c20dc44cc59___RS_LB 4784.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,0f6526642c62e5accfcf8d29d24f3ffca285b4a05949be0cf0350e9628790f45,bf1fc7dbc0400726,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1cffe6a1-6fb3-4506-846c-478148a2b678___RS_LB 4380.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,d5886f53a5fb5ed06c5d2f4310ab88a5151f86c5c8a2fb22a2ae3e73ca0f6186,eada84b3258d99c3,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1d05837e-11e4-40a4-8bd5-cfe5ad67365a___RS_LB 5428.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ed3d5645e45a5f0ba5d9e98b4e3050e01a32506c447a892e1281b91237e50721,aa3c85d3d89a9b64,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1d389389-0585-433a-83c7-30b42db2ca3f___RS_LB 3322.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,72b678dbf8009e1b94c583ed91cc95afce49df30eca4691edd6784f13b8dbb27,a96ad694819b8e9d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1d4acd15-f2b9-4a2e-87da-9d5a2cc6a642___RS_LB 2752.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,0885a4b6e23b492986ea2c792ef62ff422f5d0cbb569e0119dc112827792aa62,f555e24a9f28d035,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1dc41475-aa79-43f1-8648-0c8733d246ca___RS_LB 3319.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,63c187acc1ee2b8e222e36370da0e318a5c2c69bde310ead61b6a9a7314d766e,ba1cb47893619b27,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1e0326a5-b208-447f-9d60-f788ec4b6e3f___RS_LB 4526.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,6d4da4e20bd9643f2fa089e4ca5be170c68ae7d4e686abd1e595c646a2ab5d3d,e1f3c68e8ec99990,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1e1fde7a-c535-49fd-9670-629f7fb9cb3d___RS_LB 3949.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,87009c63c5450f739b6808bbe7a3598b8c8f6c4a8568fc501dbf4b678cccb4e3,ea83a55fb42cd324,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1e3e04cc-3778-4d78-b8f9-d60faa0534b0___RS_LB 5246.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,eb133f13ded8e5a84cf91a165443cde7d75bc59d850ce5b6eef12f4d87723821,ab1ed44bc8698d66,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1e69b122-3920-4c4a-bfff-a18f3d6c3f89___RS_LB 4766.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,4d1cca05fd7fcb6ee021b70b1c55ea9fd2efeaab34653fb8c5d06b548cb873c0,aa85d25aad64c6f2,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1ed357f9-f036-4bf2-b180-1588976eb116___RS_LB 3005.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,04a4a707a51a2c032a83837428f7fe6f053202dd9a09162d897ed74390942f76,a2763589dd8dd831,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1f440bb7-e35d-4bc9-a807-81dac78c54b8___RS_LB 2727.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,c7428575d81f307f84328901ce81fbe3c80ff12617d673df5e5ea146d59dcb71,ea52b5a590bd89a9,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1f560f09-0b70-40c9-b907-4cac9ba47b8d___RS_LB 3184.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,a806ecfa2f8306dff9eec7b92cb0568f6276888fd912fee71588a7229209b3b4,ab84f0dac8e8cee1,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1f84da28-3025-4cc0-8815-5b6b60205956___RS_LB 3326.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,f04e3c77f024553163f734716e1147a42ace1272b75efb49021cc307e0a6600a,ff37f0588dc0cc60,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/1fa9afe6-69ab-4206-a8b5-487531391a37___RS_LB 3006.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,523e5b7d0a6469eab873446a5b4e7d32390155001ff616ef6ea99038cee8d789,8a85f0fabf0f042e,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/201186ce-cec5-47ef-9f88-bd8c4abab2c8___RS_LB 2813.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,fc48b34726e28050cf28d7ea30eb5c659d5e57e99906ab640810dadd1c40d3e2,ea94e5d8953a9631,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/20880dc9-069c-40e5-81be-6d6e33f9519c___RS_LB 4098.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,3aad1bccf7a2536d1f5e10eba7f89b26c22c32b053552216bccac9b71733b3bf,ff9be090cec0c2d1,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/20e59080-5a86-4aa8-b5b1-d886a4b273b7___RS_LB 3165.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,3facb60888e1516af1cc3bf80dd401f5fec49fcab19fb44380f765dc17e19fb7,fe42893f9231a1b6,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2122118e-02ee-452b-864c-adf36ed5ce9c___RS_LB 2890.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ce118a5c3b7989b39f492ba5e17fbdaa1dd106179e93cb18fe676b446285d853,aa94ff4a8171c74a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/21d8b66f-1ea5-48ad-92e2-9f708a969b7f___RS_LB 4097.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,5b7f3414e02c2115ce1a96dba58204851d8da98e0e754f23d3fd694669f051ba,ffe08c8f95193093,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/224d9d63-c097-4142-b1a6-56f88a7bae2e___RS_LB 2630.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,1a30789605ed796a090cd4fe755102677dc3d0c1aa6160c0d1467ae6006d3dcb,ae85a5c692399e39,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2269e6d9-bb15-49f1-8349-2f0126165960___RS_LB 3197.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,85a8fa266d00a7b55331e80dc680ce79ce10a9d39000b75a869218ca69d5c9e8,af68d087c1d067d9,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/227f2f04-4d59-48d9-958d-5cccc70d3f2b___RS_LB 2772.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,70b2ba2fa41aad4b5f436d95733c83dc242f7bcd3d032f1235ff48b16390400a,8b71b70cd01dc36e,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/22b19227-ae7e-495e-9fe0-d286fbcf9412___RS_LB 3996.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,67652c7ab7ad10147ee4e1cff3278b1d8b980fba595a8a18300ba040367de900,aacab420db84bdb6,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/22bd2a18-a4ba-4c9a-a4d3-2dabc295ccbc___RS_LB 4759.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,266d82d4c555c0c42285c3d7a44de30f1f5f0f9c876ac78fc753272d2f1392ad,ba4ad4a5c5b48f98,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/22d5cf8c-308f-417d-9b05-b00a0791ecef___RS_LB 4797.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,f8b2505e85039931af6fd68f6e966db5cbd76225a3a6bdf845ec49028914c306,fe4283199837d936,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2377f6d5-3660-4b5a-b5b3-eea448e7a143___RS_LB 2729.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,94c743d43fddabc016edc740c0f70950404a77415f89666845e979c6115381ff,fb93b064c392ca5a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/23ad201a-469e-4687-9321-7329bf747992___RS_LB 4990.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,c8e859d21691395acbfd34e18d1c0aed117387aa27671fa54747890a5e5cfcfa,ffbf84d0c847c1c0,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/23e2a413-2191-4a94-a305-c12b4ed24aa3___RS_LB 2555.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,87714d198b8940b1544c58c3727966008985147dfab42add30ed3a154e5c9126,bb86e03883d1ce2f,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2425fba0-8d06-4f05-9d0c-258c39777a37___RS_LB 4915.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,73ee643da549d47528c5c371139971cb5aafb287f8aec3b0c2c5b7c85ee19765,bac2c50fca3ec991,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2438dfce-68a1-4026-a006-4c99a0f6259b___RS_LB 5116.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,13698183cffe4aeb4499acc26b5e58633b1c2dfc6a5b9567fb2741e79c97a695,abcab58dda349162,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/24482fe2-5139-4f73-909e-9ea4a3d8bf5d___RS_LB 4733.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,580e6ced41d3e595fc6e80af9b63fb375c0144dbd92294588ba265b819fdbc3e,aadab5a0c30fd83c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2482a11a-46b1-4e06-9b5c-4af0089b3259___RS_LB 4087.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,f190c181574e1f1b4edeafec50c49f934828b88093c2cc35257b86c98f36d1a5,aea4f492c31bc92d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2565077d-44d3-4213-82c2-bf5ae9a64368___RS_LB 3295.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,98b44c18dc12acaeeaa7d63996e3ca775a35ef5c4868e9e67edb5433163564a3,bfb6c07289c591c9,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2572d994-464a-461e-a0c8-597dc2229c09___RS_LB 2763.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,3acda86d9b766044d26211061721db0e57c849524d8e0030389199be33c1a417,edaca19096cbca6c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2577b25b-c0ac-442b-8093-42e6490bad1e___RS_LB 4319.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,f6d975f594fd62485a3fea42fffb520c370b51fe49979057dcae85f9f77dd08d,f4ce9131ce19c7c4,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/25978f86-dca7-4052-bf6b-7d14ce0438ad___RS_LB 5016.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,a1f6757649ae21b8f8b67421ffc691339b498dbe64ad33b30de402915fca64b2,aaca918d9bb43437,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/259a9b63-d100-43bd-b611-1c707b9e8842___RS_LB 4562.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,5c7a2687c94193b3eac27dc8063aaf996cdd33ba174298599ab5a9e5b47ac9ea,bec2d08d9ab22d99,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/25bf1e56-4039-4d92-9a66-65b62e3b0f4d___RS_LB 4949.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,6dbdfa83f39d59e309ba17154567c8125e14b05e35fd5c2d60985e746200a775,ffae95b092c188cc,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2657bf2b-c03e-4ec6-bf6a-4afe8645acec___RS_LB 3110.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,899544a6e062bcc9944c11a3cdc42c1f7fa0d8f782ee4659d8cabce31aecd494,fac2b1cd9a96b809,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/265e32dc-44f3-40f8-8c5d-8bc223dd0f52___RS_LB 4859.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,b9ffa847af6edcd999ec1e80e883b5b80ada5939fc9cdd93d75288dade4d990b,a890c6cbc35c8fcd,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/267d6db0-95db-4945-a6b0-bf05b11ef8ff___RS_LB 3231.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,5250d67421a055a9d57d3ce2cadfc047f054dc3267eb51ecbfdbf26646fbb5cd,fa9cc172924b8ce5,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2717d9f6-68a9-44ca-b290-0311a5356621___RS_LB 4564.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,dde02f7ef92ee8c614c774ac43825d6916f3568ba0e084f8b0697e519dc39003,f942949f959cc338,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/27f1b297-f65a-458f-80d9-0046fa4c8c11___RS_LB 4332.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,85f2a84cfd1f2d0c6e5e5c92acddd831311c232bc03f4a0e5a5d1362ceaccb57,cb5ab4a59c9396d0,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2846161c-9ac0-4ef3-b563-aee344dac80d___RS_LB 4851.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,c4656516587e703899e0eb06239624800959a681d2b1ba53b13f03b99b1f8c85,aee8918dd836959a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/289cbc85-4659-4db9-95b3-06b14fa36216___RS_LB 3857.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ce2c3d2a70fc3b101664eff4c1402524a6dae2449fd685a26da31fdf5f02131f,eabd96d1c8c0e466,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/28cbad12-8d41-4d36-a6df-db0d35ee1ce0___RS_LB 2922.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,3b0f032a26f48f003a1fd09954b01a924b0c1a9484fe060a7fbad6d95c9a5120,fe2ea1d586c39849,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2958c571-a4f9-40b3-a091-0f37c4822932___RS_LB 3325.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ace04968e7f215cd25f269243728b60fdd4b122628d32e8673173327043b8575,ff50d02f8a1e91b4,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/296e6201-4b46-4449-9edb-c7659d36cf92___RS_LB 4052.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,93807b9921355a03b573ce851ea6e9e07547952459d5a689ff186bf4a03629e6,aa6ad425c18747cf,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/29a30aec-e060-43f2-bd81-27d8ad1cebf2___RS_LB 4911.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,5416101490da24f30a788af8888a00fce22c057e78393cee575af97f9aa87a35,ab48d425c33edc93,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/29ad1bd3-9eca-4975-97b9-80d497a62811___RS_LB 2847.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,132a84ea9247433370476539f7658ba421dc3dadf8ccb63d95c449a8da753d21,baf085c6c39e664c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/29bfc55a-8cb2-4938-b0b5-5e2748fd1a22___RS_LB 5070.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,45c04e0fe8d077839b4a7eb56de700c91f8dead4eadf98e09e40b4b3a3e06eca,aa15f55a836b8569,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/29d49eb8-84d0-402d-9f00-c1149b8b3e16___RS_LB 3031.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,08d0907e3d490e00fb626631979479e02c63d0aaf3e1bd55f31f306a181a27f9,faf0a1cbd68d9890,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/29d84246-f2a5-4c18-8ddc-2f2d38046ae2___RS_LB 2625.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,80d3443bf8e9799b2501ca1ccb3b4b17e93f9ba50bc9f9b726bb25438461c43a,aeb6d0c09219cfe9,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/29dafc9e-eb0f-4f3b-99ab-a617b8163e50___RS_LB 3052.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,0b8a56fe2060e5104fb91e389d48137f69154a777c65748775ba393058939e0d,eae785cc9891935a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2a0727c6-24d9-4d20-89ed-51bbd36a4b5a___RS_LB 2987.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,9c16e6ccbbaf68f5645f024c705310daa882870a05cdfe7878cc7ec99f26f90b,ff408a0fdc3dc035,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2a3e5c22-1e37-4ba0-8686-cf7482e4e8d3___RS_LB 4126.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,4cd9ecf726d4dd85db8f86353bae6d98165ccf117e561204037577be21d226c4,f831876d92369ac3,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2a52ba17-febc-49b9-b5ab-52a500d387de___RS_LB 2621.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ff067494f1536db50d5c8e91c942c2d8fee20df3a155531e32942555bcae1e8a,fcbb81d48ec32169,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2addf5f2-acc5-448c-88a1-fe357d9aa9ac___RS_LB 4736.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,e6d36770f477f39efb78757315dc2fc520f1c450a84fa7a0349af6197a9088a7,ffe0e00f8d1885b9,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2af683b8-ad55-450d-9047-630b85a2d128___RS_LB 4614.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,57c576d5016ce41a162be6d3c045b19a273f1c6e20892c958a51fa1e560e178c,abca958d9c94b299,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2b064606-e6e2-46e0-9788-d1049f0e4fed___RS_LB 4246.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,003f902717a9b492bff7e7a5faf6a4e12045fd8f6efd15438712736de4ab343d,fa4acd2594b1939a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2b7f92a9-9bd8-4461-9588-ab98abf54be0___RS_LB 2575.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,630f141dd479e4e7c13c56f62a85f074a17afd4d7d8ad7c7894f5c084ca34c59,ea93b5c8c3929c69,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2b974785-090d-4dae-81a2-ce3ebc2a1c68___RS_LB 4634.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,5a63c7c669df44fc4047590463cd60a35e791250d67186e8d8288f868ae3581a,bc86d2c9cd06c6ba,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/2c1218c8-eaea-4f5a-be4b-34e34a705063___RS_LB 2530.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,e19d2d1c6690e71fe2492d1befe608496957e03f654a51a16f12f423d7806f98,aa68c52dcf1ccd38,True,
